Id,Date,Schl,Location,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
612,3/20/11,George Mason,N,Ohio State,L 66-98,200,26,60,0.433,18,42,0.429,8,18,0.444,6,7,0.857,66
613,3/20/11,Marquette,N,Syracuse,W 66-62,200,21,51,0.412,16,40,0.4,5,11,0.455,19,23,0.826,66
614,3/15/12,New Mexico St.,N,Indiana,L 66-79,200,27,49,0.551,23,37,0.622,4,12,0.333,8,10,0.8,66
615,3/15/12,Western Ky.,N,Kentucky,L 66-81,200,25,63,0.397,19,48,0.396,6,15,0.4,10,16,0.625,66
616,3/16/12,Florida State,N,St. Bonaventure,W 66-63,200,24,53,0.453,17,34,0.5,7,19,0.368,11,14,0.786,66
617,3/17/12,Gonzaga,N,Ohio State,L 66-73,200,22,56,0.393,14,33,0.424,8,23,0.348,14,19,0.737,66
618,3/18/12,NC State,N,Georgetown,W 66-63,200,20,54,0.37,13,39,0.333,7,15,0.467,19,31,0.613,66
619,3/22/12,Cincinnati,N,Ohio State,L 66-81,200,26,56,0.464,17,33,0.515,9,23,0.391,5,8,0.625,66
620,3/23/13,Syracuse,N,California,W 66-60,200,18,46,0.391,14,36,0.389,4,10,0.4,26,41,0.634,66
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
621,3/24/13,Duke,N,Creighton,W 66-50,200,19,49,0.388,12,29,0.414,7,20,0.35,21,28,0.75,66
622,3/30/13,Ohio State,N,Wichita State,L 66-70,200,19,61,0.311,14,36,0.389,5,25,0.2,23,29,0.793,66
623,3/21/14,Louisiana,N,Creighton,L 66-76,200,25,66,0.379,21,50,0.42,4,16,0.25,12,17,0.706,66
624,3/21/14,George Washington,N,Memphis,L 66-71,200,25,56,0.446,23,44,0.523,2,12,0.167,14,24,0.583,66
625,3/22/14,Louisville,N,Saint Louis,W 66-51,200,22,49,0.449,16,32,0.5,6,17,0.353,16,24,0.667,66
626,3/19/15,Cincinnati,N,Purdue,W 66-65 (OT),225,25,61,0.41,21,51,0.412,4,10,0.4,12,21,0.571,66
627,3/19/15,NC State,N,LSU,W 66-65,200,28,66,0.424,23,42,0.548,5,24,0.208,5,7,0.714,66
628,3/20/15,Dayton,N,Providence,W 66-53,200,18,42,0.429,10,19,0.526,8,23,0.348,22,30,0.733,66
629,3/22/15,Dayton,N,Oklahoma,L 66-72,200,22,51,0.431,11,30,0.367,11,21,0.524,11,13,0.846,66
630,3/22/15,Louisville,N,Northern Iowa,W 66-53,200,22,48,0.458,17,37,0.459,5,11,0.455,17,21,0.81,66
631,3/28/15,Notre Dame,N,Kentucky,L 66-68,200,26,56,0.464,22,42,0.524,4,14,0.286,10,13,0.769,66
632,3/29/15,Duke,N,Gonzaga,W 66-52,200,21,56,0.375,13,37,0.351,8,19,0.421,16,19,0.842,66
633,3/18/16,California,N,Hawaii,L 66-77,200,23,56,0.411,20,37,0.541,3,19,0.158,17,26,0.654,66
634,3/19/16,Providence,N,UNC,L 66-85,200,23,57,0.404,17,34,0.5,6,23,0.261,14,23,0.609,66
635,3/20/16,Wisconsin,N,Xavier,W 66-63,200,25,59,0.424,17,32,0.531,8,27,0.296,8,13,0.615,66
636,4/2/16,Syracuse,N,UNC,L 66-83,200,27,66,0.409,19,41,0.463,8,25,0.32,4,13,0.308,66
637,3/14/17,New Orleans,N,Mt. St. Mary's,L 66-67,200,29,54,0.537,28,45,0.622,1,9,0.111,7,12,0.583,66
638,3/16/17,Gonzaga,N,S Dakota St.,W 66-46,200,25,63,0.397,17,33,0.515,8,30,0.267,8,18,0.444,66
639,3/16/17,Vanderbilt,N,Northwestern,L 66-68,200,21,55,0.382,12,29,0.414,9,26,0.346,15,18,0.833,66
640,3/17/17,USC,N,SMU,W 66-65,200,24,50,0.48,16,22,0.727,8,28,0.286,10,14,0.714,66
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
641,3/18/17,Florida State,N,Xavier,L 66-91,200,24,60,0.4,20,39,0.513,4,21,0.19,14,19,0.737,66
642,3/23/17,Purdue,N,Kansas,L 66-98,200,24,56,0.429,14,29,0.483,10,27,0.37,8,12,0.667,66
643,3/16/18,Lipscomb,N,UNC,L 66-84,200,23,64,0.359,16,36,0.444,7,28,0.25,13,15,0.867,66
644,3/17/18,Florida,N,Texas Tech,L 66-69,200,25,63,0.397,19,41,0.463,6,22,0.273,10,15,0.667,66
645,3/18/11,Georgia,N,Washington,L 65-68,200,23,50,0.46,18,38,0.474,5,12,0.417,14,19,0.737,65
646,3/18/11,Purdue,N,St. Peter's,W 65-43,200,23,54,0.426,18,39,0.462,5,15,0.333,14,17,0.824,65
647,3/19/11,UCLA,N,Florida,L 65-73,200,23,55,0.418,20,42,0.476,3,13,0.231,16,25,0.64,65
648,3/19/11,Kansas State,N,Wisconsin,L 65-70,200,22,48,0.458,16,36,0.444,6,12,0.5,15,22,0.682,65
649,3/19/11,Richmond,N,Morehead State,W 65-48,200,26,55,0.473,22,39,0.564,4,16,0.25,9,13,0.692,65
650,3/26/11,UConn,N,Arizona,W 65-63,200,23,56,0.411,18,39,0.462,5,17,0.294,14,18,0.778,65
651,3/14/12,South Florida,N,California,W 65-54,200,28,49,0.571,23,34,0.676,5,15,0.333,4,8,0.5,65
652,3/15/12,UNC Asheville,N,Syracuse,L 65-72,200,21,49,0.429,12,26,0.462,9,23,0.391,14,16,0.875,65
653,3/16/12,Cincinnati,N,Texas,W 65-59,200,27,59,0.458,24,43,0.558,3,16,0.188,8,16,0.5,65
654,3/16/12,Kansas,N,Detroit,W 65-50,200,23,50,0.46,18,34,0.529,5,16,0.313,14,23,0.609,65
655,3/16/12,Ohio,N,Michigan,W 65-60,200,22,43,0.512,16,27,0.593,6,16,0.375,15,17,0.882,65
656,3/16/12,San Diego State,N,NC State,L 65-79,200,23,61,0.377,15,38,0.395,8,23,0.348,11,14,0.786,65
657,3/18/12,Michigan State,N,Saint Louis,W 65-61,200,25,46,0.543,21,36,0.583,4,10,0.4,11,17,0.647,65
658,3/23/12,Ohio,N,UNC,L 65-73 (OT),225,23,71,0.324,11,39,0.282,12,32,0.375,7,8,0.875,65
659,3/21/13,Michigan State,N,Valparaiso,W 65-54,199,26,58,0.448,20,43,0.465,6,15,0.4,7,11,0.636,65
660,3/19/14,Iowa,N,Tennessee,L 65-78 (OT),225,24,58,0.414,20,42,0.476,4,16,0.25,13,15,0.867,65
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
661,3/22/14,Villanova,N,UConn,L 65-77,200,18,51,0.353,7,20,0.35,11,31,0.355,18,24,0.75,65
662,3/22/14,Texas,N,Michigan,L 65-79,201,23,62,0.371,19,51,0.373,4,11,0.364,15,16,0.938,65
663,3/19/15,Purdue,N,Cincinnati,L 65-66 (OT),225,26,72,0.361,22,46,0.478,4,26,0.154,9,15,0.6,65
664,3/19/15,Harvard,N,UNC,L 65-67,200,21,55,0.382,16,42,0.381,5,13,0.385,18,20,0.9,65
665,3/19/15,LSU,N,NC State,L 65-66,200,24,60,0.4,19,45,0.422,5,15,0.333,12,22,0.545,65
666,3/19/15,Northeastern,N,Notre Dame,L 65-69,200,27,55,0.491,24,44,0.545,3,11,0.273,8,10,0.8,65
667,3/20/15,Maryland,N,Valparaiso,W 65-62,200,19,40,0.475,10,19,0.526,9,21,0.429,18,24,0.75,65
668,3/22/15,Kansas,N,Wichita State,L 65-78,200,20,57,0.351,14,36,0.389,6,21,0.286,19,23,0.826,65
669,3/22/15,Oregon,N,Wisconsin,L 65-72,200,26,59,0.441,18,40,0.45,8,19,0.421,5,7,0.714,65
670,3/27/15,NC State,N,Louisville,L 65-75,200,23,60,0.383,14,40,0.35,9,20,0.45,10,14,0.714,65
671,3/15/16,Fairl. Dickinson,N,Fla. Gulf Coast,L 65-96,200,23,70,0.329,15,47,0.319,8,23,0.348,11,18,0.611,65
672,3/17/16,Wichita State,N,Arizona,W 65-55,200,24,59,0.407,21,39,0.538,3,20,0.15,14,19,0.737,65
673,3/18/16,Green Bay,N,Texas A&M,L 65-92,200,21,56,0.375,12,29,0.414,9,27,0.333,14,23,0.609,65
674,3/19/16,Miami (FL),N,Wichita State,W 65-57,200,21,38,0.553,14,26,0.538,7,12,0.583,16,23,0.696,65
675,3/16/17,ETSU,N,Florida,L 65-80,200,25,62,0.403,16,38,0.421,9,24,0.375,6,10,0.6,65
676,3/16/17,Maryland,N,Xavier,L 65-76,200,22,54,0.407,15,27,0.556,7,27,0.259,14,19,0.737,65
677,3/17/17,Troy,N,Duke,L 65-87,200,24,59,0.407,19,36,0.528,5,23,0.217,12,14,0.857,65
678,3/17/17,SMU,N,USC,L 65-66,200,24,57,0.421,15,34,0.441,9,23,0.391,8,11,0.727,65
679,3/18/17,Middle Tenn.,N,Butler,L 65-74,200,25,57,0.439,21,38,0.553,4,19,0.211,11,14,0.786,65
680,3/18/17,Florida,N,Virginia,W 65-39,200,23,50,0.46,15,29,0.517,8,21,0.381,11,18,0.611,65
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
681,3/18/17,Wisconsin,N,Villanova,W 65-62,200,26,49,0.531,20,31,0.645,6,18,0.333,7,16,0.438,65
682,3/19/17,Kentucky,N,Wichita State,W 65-62,200,23,55,0.418,16,37,0.432,7,18,0.389,12,18,0.667,65
683,3/19/17,Arkansas,N,UNC,L 65-72,200,26,60,0.433,18,39,0.462,8,21,0.381,5,8,0.625,65
684,4/3/17,Gonzaga,N,UNC,L 65-71,200,20,59,0.339,12,40,0.3,8,19,0.421,17,26,0.654,65
685,3/13/18,St. Bonaventure,N,UCLA,W 65-58,200,23,60,0.383,19,41,0.463,4,19,0.211,15,21,0.714,65
686,3/15/18,San Diego State,N,Houston,L 65-67,200,20,54,0.37,16,38,0.421,4,16,0.25,21,35,0.6,65
687,3/18/18,UNC,N,Texas A&M,L 65-86,200,26,78,0.333,20,47,0.426,6,31,0.194,7,7,1,65
688,3/23/18,Syracuse,N,Duke,L 65-69,200,25,51,0.49,21,38,0.553,4,13,0.308,11,17,0.647,65
689,3/23/18,Purdue,N,Texas Tech,L 65-78,200,26,58,0.448,19,40,0.475,7,18,0.389,6,6,1,65
690,3/17/11,Penn State,N,Temple,L 64-66,200,26,54,0.481,18,35,0.514,8,19,0.421,4,6,0.667,64
691,3/19/11,Temple,N,San Diego State,L 64-71 (2OT),250,25,66,0.379,19,52,0.365,6,14,0.429,8,11,0.727,64
692,3/15/12,UNLV,N,Colorado,L 64-68,200,23,71,0.324,14,35,0.4,9,36,0.25,9,17,0.529,64
693,3/15/12,UConn,N,Iowa State,L 64-77,200,21,56,0.375,14,37,0.378,7,19,0.368,15,22,0.682,64
694,3/15/12,Southern Miss,N,Kansas State,L 64-70,200,22,60,0.367,14,37,0.378,8,23,0.348,12,17,0.706,64
695,3/22/12,Syracuse,N,Wisconsin,W 64-63,200,27,49,0.551,22,40,0.55,5,9,0.556,5,9,0.556,64
696,3/31/12,Kansas,N,Ohio State,W 64-62,200,25,56,0.446,22,45,0.489,3,11,0.273,11,14,0.786,64
697,3/21/13,Belmont,N,Arizona,L 64-81,200,20,51,0.392,12,24,0.5,8,27,0.296,16,23,0.696,64
698,3/21/13,California,N,UNLV,W 64-61,200,26,59,0.441,21,48,0.438,5,11,0.455,7,16,0.438,64
699,3/21/13,Gonzaga,N,Southern,W 64-58,200,23,55,0.418,15,35,0.429,8,20,0.4,10,15,0.667,64
700,3/21/13,Saint Louis,N,New Mexico St.,W 64-44,200,25,54,0.463,21,43,0.488,4,11,0.364,10,14,0.714,64
701,3/22/13,Kansas,N,Western Ky.,W 64-57,200,20,42,0.476,20,36,0.556,0,6,0,24,30,0.8,64
702,3/24/13,Minnesota,N,Florida,L 64-78,200,20,50,0.4,12,32,0.375,8,18,0.444,16,22,0.727,64
703,3/18/14,Mt. St. Mary's,N,Albany (NY),L 64-71,200,22,60,0.367,10,23,0.435,12,37,0.324,8,12,0.667,64
704,3/20/14,Manhattan,N,Louisville,L 64-71,200,23,51,0.451,20,46,0.435,3,5,0.6,15,21,0.714,64
705,3/21/14,Wichita State,N,Cal Poly,W 64-37,200,23,50,0.46,17,31,0.548,6,19,0.316,12,21,0.571,64
706,3/27/14,San Diego State,N,Arizona,L 64-70,200,21,54,0.389,17,40,0.425,4,14,0.286,18,23,0.783,64
707,3/29/14,Wisconsin,N,Arizona,W 64-63 (OT),225,24,61,0.393,18,44,0.409,6,17,0.353,10,12,0.833,64
708,3/17/15,Manhattan,N,Hampton,L 64-74,200,23,62,0.371,17,37,0.459,6,25,0.24,12,21,0.571,64
709,3/20/15,St. John's (NY),N,San Diego State,L 64-76,200,27,59,0.458,24,42,0.571,3,17,0.176,7,11,0.636,64
710,3/21/15,Butler,N,Notre Dame,L 64-67 (OT),225,21,63,0.333,17,50,0.34,4,13,0.308,18,21,0.857,64
711,3/21/15,Kentucky,N,Cincinnati,W 64-51,198,20,54,0.37,16,39,0.41,4,15,0.267,20,28,0.714,64
712,3/21/15,Georgetown,N,Utah,L 64-75,199,24,55,0.436,15,30,0.5,9,25,0.36,7,9,0.778,64
713,4/4/15,Kentucky,N,Wisconsin,L 64-71,200,26,54,0.481,23,49,0.469,3,5,0.6,9,10,0.9,64
714,3/19/16,Yale,N,Duke,L 64-71,200,25,65,0.385,21,42,0.5,4,23,0.174,10,13,0.769,64
715,3/20/16,St. Joseph's,N,Oregon,L 64-69,200,22,57,0.386,18,42,0.429,4,15,0.267,16,20,0.8,64
716,3/26/16,Villanova,N,Kansas,W 64-59,200,21,52,0.404,17,34,0.5,4,18,0.222,18,19,0.947,64
717,3/16/17,Winthrop,N,Butler,L 64-76,200,25,62,0.403,16,37,0.432,9,25,0.36,5,10,0.5,64
718,3/17/17,Wichita State,N,Dayton,W 64-58,200,19,48,0.396,13,28,0.464,6,20,0.3,20,27,0.741,64
719,3/17/17,Texas Southern,N,UNC,L 64-103,200,22,60,0.367,15,33,0.455,7,27,0.259,13,16,0.813,64
720,3/14/18,Texas Southern,N,N.C. Central,W 64-46,200,21,57,0.368,15,33,0.455,6,24,0.25,16,19,0.842,64
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
721,3/15/18,UNC Greensboro,N,Gonzaga,L 64-68,200,28,67,0.418,25,45,0.556,3,22,0.136,5,10,0.5,64
722,3/15/18,Loyola (IL),N,Miami (FL),W 64-62,200,26,55,0.473,18,34,0.529,8,21,0.381,4,9,0.444,64
723,3/17/18,Michigan,N,Houston,W 64-63,200,21,59,0.356,13,29,0.448,8,30,0.267,14,20,0.7,64
724,3/17/11,Missouri,N,Cincinnati,L 63-78,200,24,63,0.381,18,44,0.409,6,19,0.316,9,13,0.692,63
725,3/19/11,West Virginia,N,Kentucky,L 63-71,200,22,53,0.415,15,34,0.441,7,19,0.368,12,16,0.75,63
726,3/25/11,Marquette,N,UNC,L 63-81,200,23,63,0.365,21,47,0.447,2,16,0.125,15,20,0.75,63
727,3/26/11,Arizona,N,UConn,L 63-65,200,24,61,0.393,20,40,0.5,4,21,0.19,11,16,0.688,63
728,3/16/12,St. Bonaventure,N,Florida State,L 63-66,200,23,57,0.404,16,43,0.372,7,14,0.5,10,13,0.769,63
729,3/16/12,Notre Dame,N,Xavier,L 63-67,200,25,49,0.51,16,28,0.571,9,21,0.429,4,9,0.444,63
730,3/17/12,Colorado,N,Baylor,L 63-80,200,23,51,0.451,18,36,0.5,5,15,0.333,12,18,0.667,63
731,3/17/12,Indiana,N,VCU,W 63-61,200,24,46,0.522,18,33,0.545,6,13,0.462,9,11,0.818,63
732,3/18/12,Georgetown,N,NC State,L 63-66,200,21,51,0.412,13,26,0.5,8,25,0.32,13,17,0.765,63
733,3/18/12,Kansas,N,Purdue,W 63-60,200,21,62,0.339,15,38,0.395,6,24,0.25,15,23,0.652,63
734,3/22/12,Wisconsin,N,Syracuse,L 63-64,200,21,49,0.429,7,22,0.318,14,27,0.519,7,12,0.583,63
735,3/22/13,Cincinnati,N,Creighton,L 63-67,200,27,64,0.422,22,44,0.5,5,20,0.25,4,9,0.444,63
736,3/22/13,La Salle,N,Kansas State,W 63-61,200,21,49,0.429,14,31,0.452,7,18,0.389,14,16,0.875,63
737,3/22/13,UCLA,N,Minnesota,L 63-83,200,20,63,0.317,16,41,0.39,4,22,0.182,19,25,0.76,63
738,3/24/13,Miami (FL),N,Illinois,W 63-59,200,22,55,0.4,13,30,0.433,9,25,0.36,10,15,0.667,63
739,3/31/13,Duke,N,Louisville,L 63-85,200,19,52,0.365,15,36,0.417,4,16,0.25,21,28,0.75,63
740,3/22/14,San Diego State,N,North Dakota St.,W 63-44,200,19,44,0.432,12,28,0.429,7,16,0.438,18,24,0.75,63
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
741,3/23/14,Mercer,N,Tennessee,L 63-83,200,24,53,0.453,16,31,0.516,8,22,0.364,7,9,0.778,63
742,3/29/14,Arizona,N,Wisconsin,L 63-64 (OT),225,23,59,0.39,18,47,0.383,5,12,0.417,12,17,0.706,63
743,4/5/14,UConn,N,Florida,W 63-53,200,24,43,0.558,19,31,0.613,5,12,0.417,10,13,0.769,63
744,3/20/15,Georgia,N,Michigan State,L 63-70,200,19,57,0.333,15,43,0.349,4,14,0.286,21,26,0.808,63
745,3/27/15,Duke,N,Utah,W 63-57,200,20,45,0.444,17,36,0.472,3,9,0.333,20,26,0.769,63
746,4/6/15,Wisconsin,N,Duke,L 63-68,200,25,61,0.41,18,40,0.45,7,21,0.333,6,10,0.6,63
747,3/18/16,Michigan,N,Notre Dame,L 63-70,200,25,63,0.397,15,36,0.417,10,27,0.37,3,5,0.6,63
748,3/20/16,Xavier,N,Wisconsin,L 63-66,200,22,54,0.407,17,38,0.447,5,16,0.313,14,21,0.667,63
749,3/24/16,Maryland,N,Kansas,L 63-79,200,22,55,0.4,17,30,0.567,5,25,0.2,14,20,0.7,63
750,3/24/16,Texas A&M,N,Oklahoma,L 63-77,200,22,64,0.344,16,36,0.444,6,28,0.214,13,24,0.542,63
751,3/25/16,Syracuse,N,Gonzaga,W 63-60,200,22,61,0.361,17,46,0.37,5,15,0.333,14,16,0.875,63
752,3/15/17,N.C. Central,N,UC-Davis,L 63-67,200,24,67,0.358,19,41,0.463,5,26,0.192,10,13,0.769,63
753,3/17/17,Jacksonville St.,N,Louisville,L 63-78,200,23,46,0.5,13,27,0.481,10,19,0.526,7,8,0.875,63
754,3/17/18,Loyola (IL),N,Tennessee,W 63-62,200,22,44,0.5,14,24,0.583,8,20,0.4,11,16,0.688,63
755,3/17/18,Houston,N,Michigan,L 63-64,200,20,54,0.37,13,36,0.361,7,18,0.389,16,22,0.727,63
756,3/17/11,Morehead State,N,Louisville,W 62-61,200,21,57,0.368,12,38,0.316,9,19,0.474,11,18,0.611,62
757,3/18/11,UNLV,N,Illinois,L 62-73,200,21,54,0.389,14,30,0.467,7,24,0.292,13,19,0.684,62
758,3/20/11,Syracuse,N,Marquette,L 62-66,200,26,47,0.553,21,32,0.656,5,15,0.333,5,7,0.714,62
759,3/25/11,Kentucky,N,Ohio State,W 62-60,200,22,48,0.458,16,31,0.516,6,17,0.353,12,14,0.857,62
760,4/2/11,VCU,N,Butler,L 62-70,200,23,58,0.397,15,36,0.417,8,22,0.364,8,13,0.615,62
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
761,3/15/12,Davidson,N,Louisville,L 62-69,200,21,60,0.35,17,41,0.415,4,19,0.211,16,23,0.696,62
762,3/15/12,VCU,N,Wichita State,W 62-59,200,25,59,0.424,19,36,0.528,6,23,0.261,6,9,0.667,62
763,3/17/12,Marquette,N,Murray State,W 62-53,200,21,55,0.382,17,40,0.425,4,15,0.267,16,21,0.762,62
764,3/18/12,Cincinnati,N,Florida State,W 62-56,200,19,50,0.38,14,35,0.4,5,15,0.333,19,23,0.826,62
765,3/18/12,Ohio,N,South Florida,W 62-56,200,17,43,0.395,8,25,0.32,9,18,0.5,19,25,0.76,62
766,3/31/12,Ohio State,N,Kansas,L 62-64,200,20,59,0.339,12,37,0.324,8,22,0.364,14,15,0.933,62
767,3/21/13,New Mexico,N,Harvard,L 62-68,200,21,56,0.375,18,42,0.429,3,14,0.214,17,24,0.708,62
768,3/22/13,James Madison,N,Indiana,L 62-83,200,26,62,0.419,18,42,0.429,8,20,0.4,2,4,0.5,62
769,3/29/13,Florida,N,Fla. Gulf Coast,W 62-50,200,22,57,0.386,18,42,0.429,4,15,0.267,14,23,0.609,62
770,3/29/14,Florida,N,Dayton,W 62-52,200,18,48,0.375,13,33,0.394,5,15,0.333,21,28,0.75,62
771,3/20/15,Buffalo,N,West Virginia,L 62-68,200,20,44,0.455,14,28,0.5,6,16,0.375,16,25,0.64,62
772,3/20/15,Valparaiso,N,Maryland,L 62-65,200,20,56,0.357,8,29,0.276,12,27,0.444,10,18,0.556,62
773,3/27/15,UCLA,N,Gonzaga,L 62-74,200,26,67,0.388,23,54,0.426,3,13,0.231,7,11,0.636,62
774,3/27/15,Michigan State,N,Oklahoma,W 62-58,200,22,57,0.386,13,30,0.433,9,27,0.333,9,16,0.563,62
775,3/16/16,Tulsa,N,Michigan,L 62-67,200,25,56,0.446,22,41,0.537,3,15,0.2,9,15,0.6,62
776,3/27/16,Virginia,N,Syracuse,L 62-68,200,22,53,0.415,14,32,0.438,8,21,0.381,10,12,0.833,62
777,3/17/17,UC-Davis,N,Kansas,L 62-100,200,21,62,0.339,17,42,0.405,4,20,0.2,16,18,0.889,62
778,3/18/17,Villanova,N,Wisconsin,L 62-65,200,21,51,0.412,16,35,0.457,5,16,0.313,15,21,0.714,62
779,3/19/17,Wichita State,N,Kentucky,L 62-65,200,24,62,0.387,16,38,0.421,8,24,0.333,6,9,0.667,62
780,3/15/18,Miami (FL),N,Loyola (IL),L 62-64,200,25,49,0.51,21,40,0.525,4,9,0.444,8,13,0.615,62
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
781,3/15/18,St. Bonaventure,N,Florida,L 62-77,199,17,48,0.354,14,29,0.483,3,19,0.158,25,34,0.735,62
782,3/16/18,Arkansas,N,Butler,L 62-79,200,20,56,0.357,16,38,0.421,4,18,0.222,18,23,0.783,62
783,3/16/18,Auburn,N,Charleston,W 62-58,200,21,59,0.356,16,35,0.457,5,24,0.208,15,32,0.469,62
784,3/17/18,Rhode Island,N,Duke,L 62-87,200,25,63,0.397,18,44,0.409,7,19,0.368,5,13,0.385,62
785,3/17/18,Tennessee,N,Loyola (IL),L 62-63,200,25,55,0.455,16,30,0.533,9,25,0.36,3,6,0.5,62
786,3/24/18,Kansas State,N,Loyola (IL),L 62-78,200,23,66,0.348,17,40,0.425,6,26,0.231,10,12,0.833,62
787,4/2/18,Michigan,N,Villanova,L 62-79,200,24,55,0.436,21,32,0.656,3,23,0.13,11,18,0.611,62
788,3/16/11,Alabama State,N,UTSA,L 61-70,200,22,62,0.355,15,36,0.417,7,26,0.269,10,12,0.833,61
789,3/17/11,Louisville,N,Morehead State,L 61-62,200,22,48,0.458,12,23,0.522,10,25,0.4,7,16,0.438,61
790,3/18/11,George Mason,N,Villanova,W 61-57,200,21,52,0.404,17,38,0.447,4,14,0.286,15,24,0.625,61
791,3/24/11,Butler,N,Wisconsin,W 61-54,200,19,45,0.422,14,27,0.519,5,18,0.278,18,26,0.692,61
792,3/27/11,Kansas,N,VCU,L 61-71,200,22,62,0.355,20,41,0.488,2,21,0.095,15,28,0.536,61
793,3/16/12,Saint Louis,N,Memphis,W 61-54,200,21,46,0.457,16,33,0.485,5,13,0.385,14,18,0.778,61
794,3/17/12,VCU,N,Indiana,L 61-63,200,23,57,0.404,14,27,0.519,9,30,0.3,6,13,0.462,61
795,3/18/12,Saint Louis,N,Michigan State,L 61-65,200,18,51,0.353,11,26,0.423,7,25,0.28,18,23,0.783,61
796,3/31/12,Louisville,N,Kentucky,L 61-69,200,24,69,0.348,20,58,0.345,4,11,0.364,9,13,0.692,61
797,3/21/13,UNLV,N,California,L 61-64,200,19,59,0.322,13,39,0.333,6,20,0.3,17,26,0.654,61
798,3/22/13,Albany (NY),N,Duke,L 61-73,200,19,52,0.365,10,37,0.27,9,15,0.6,14,16,0.875,61
799,3/22/13,Kansas State,N,La Salle,L 61-63,200,24,57,0.421,20,44,0.455,4,13,0.308,9,17,0.529,61
800,3/28/13,Syracuse,N,Indiana,W 61-50,199,21,48,0.438,17,38,0.447,4,10,0.4,15,20,0.75,61
801,3/28/13,Miami (FL),N,Marquette,L 61-71,200,22,63,0.349,14,37,0.378,8,26,0.308,9,12,0.75,61
802,3/29/13,Michigan State,N,Duke,L 61-71,200,20,50,0.4,17,38,0.447,3,12,0.25,18,24,0.75,61
803,4/6/13,Michigan,N,Syracuse,W 61-56,201,21,53,0.396,13,29,0.448,8,24,0.333,11,20,0.55,61
804,3/20/14,Harvard,N,Cincinnati,W 61-57,200,19,44,0.432,13,27,0.481,6,17,0.353,17,28,0.607,61
805,3/22/14,Florida,N,Pitt,W 61-45,200,25,58,0.431,20,38,0.526,5,20,0.25,6,9,0.667,61
806,3/23/14,Gonzaga,N,Arizona,L 61-84,200,22,54,0.407,16,38,0.421,6,16,0.375,11,13,0.846,61
807,3/28/14,Michigan State,N,Virginia,W 61-59,200,21,47,0.447,16,33,0.485,5,14,0.357,14,18,0.778,61
808,4/4/15,Michigan State,N,Duke,L 61-81,200,22,55,0.4,15,35,0.429,7,20,0.35,10,16,0.625,61
809,3/17/16,Texas Tech,N,Butler,L 61-71,200,25,54,0.463,18,36,0.5,7,18,0.389,4,9,0.444,61
810,3/19/16,Little Rock,N,Iowa State,L 61-78,200,20,54,0.37,12,29,0.414,8,25,0.32,13,16,0.813,61
811,3/19/16,UConn,N,Kansas,L 61-73,200,21,62,0.339,11,40,0.275,10,22,0.455,9,11,0.818,61
812,3/25/16,Notre Dame,N,Wisconsin,W 61-56,200,22,55,0.4,18,42,0.429,4,13,0.308,13,14,0.929,61
813,3/17/17,Kansas State,N,Cincinnati,L 61-75,200,21,54,0.389,14,36,0.389,7,18,0.389,12,15,0.8,61
814,3/23/17,Gonzaga,N,West Virginia,W 61-58,200,18,44,0.409,14,34,0.412,4,10,0.4,21,32,0.656,61
815,3/13/18,LIU-Brooklyn,N,Radford,L 61-71,200,19,50,0.38,12,24,0.5,7,26,0.269,16,23,0.696,61
816,3/15/18,Radford,N,Villanova,L 61-87,200,20,59,0.339,12,35,0.343,8,24,0.333,13,16,0.813,61
817,3/15/18,Michigan,N,Montana,W 61-47,200,21,47,0.447,16,31,0.516,5,16,0.313,14,22,0.636,61
818,3/22/18,Kansas State,N,Kentucky,W 61-58,200,19,54,0.352,10,32,0.313,9,22,0.409,14,22,0.636,61
